temps_s,numero_paquet,message,rssi_dbm,puissance_w,energie_totale_j
0.0010666847229003906,1,"PAQUET,0,TAILLE,1,A",-39,1.2589254117941662e-07,0.0013380205689493894
6.100735425949097,2,"PAQUET,1,TAILLE,10,HELLO WIFI",-36,2.5118864315095823e-07,0.0013380205689493894
16.364032983779907,3,"PAQUET,2,TAILLE,1,A",-33,5.011872336272725e-07,0.0013380205689493894
26.406257390975952,4,"PAQUET,3,TAILLE,10,HELLO WIFI",-26,2.5118864315095823e-06,0.0013380205689493894
36.23477864265442,5,"PAQUET,4,TAILLE,1,A",-26,2.5118864315095823e-06,0.0013380205689493894
46.06400728225708,6,"PAQUET,5,TAILLE,10,HELLO WIFI",-27,1.9952623149688787e-06,0.0013380205689493894
56.06916689872742,7,"PAQUET,6,TAILLE,1,A",-26,2.5118864315095823e-06,0.0013380205689493894
66.09735751152039,8,"PAQUET,7,TAILLE,10,HELLO WIFI",-27,1.9952623149688787e-06,0.0013380205689493894
76.14839434623718,9,"PAQUET,8,TAILLE,1,A",-28,1.584893192461114e-06,0.0013380205689493894
86.18125653266907,10,"PAQUET,9,TAILLE,10,HELLO WIFI",-28,1.584893192461114e-06,0.0013380205689493894
96.40467286109924,11,"PAQUET,10,TAILLE,1,A",-28,1.584893192461114e-06,0.0013380205689493894
106.06271529197693,12,"PAQUET,11,TAILLE,10,HELLO WIFI",-28,1.584893192461114e-06,0.0013380205689493894
116.08569550514221,13,"PAQUET,12,TAILLE,1,A",-28,1.584893192461114e-06,0.0013380205689493894
126.34978914260864,14,"PAQUET,13,TAILLE,10,HELLO WIFI",-28,1.584893192461114e-06,0.0013380205689493894
136.1609172821045,15,"PAQUET,14,TAILLE,1,A",-27,1.9952623149688787e-06,0.0013380205689493894
146.19447684288025,16,"PAQUET,15,TAILLE,10,HELLO WIFI",-26,2.5118864315095823e-06,0.0013380205689493894
156.23254799842834,17,"PAQUET,16,TAILLE,1,A",-27,1.9952623149688787e-06,0.0013380205689493894
166.0518913269043,18,"PAQUET,17,TAILLE,10,HELLO WIFI",-26,2.5118864315095823e-06,0.0013380205689493894
176.08124256134033,19,"PAQUET,18,TAILLE,1,A",-27,1.9952623149688787e-06,0.0013380205689493894
186.13280129432678,20,"PAQUET,19,TAILLE,10,HELLO WIFI",-27,1.9952623149688787e-06,0.0013380205689493894
196.15296363830566,21,"PAQUET,20,TAILLE,1,A",-26,2.5118864315095823e-06,0.0013380205689493894
206.21062803268433,22,"PAQUET,21,TAILLE,10,HELLO WIFI",-31,7.943282347242822e-07,0.0013380205689493894
216.03605723381042,23,"PAQUET,22,TAILLE,1,A",-31,7.943282347242822e-07,0.0013380205689493894
226.0623848438263,24,"PAQUET,23,TAILLE,10,HELLO WIFI",-31,7.943282347242822e-07,0.0013380205689493894
236.07672667503357,25,"PAQUET,24,TAILLE,1,A",-31,7.943282347242822e-07,0.0013380205689493894
246.14811062812805,26,"PAQUET,25,TAILLE,10,HELLO WIFI",-31,7.943282347242822e-07,0.0013380205689493894
256.14146900177,27,"PAQUET,26,TAILLE,1,A",-31,7.943282347242822e-07,0.0013380205689493894
266.2165138721466,28,"PAQUET,27,TAILLE,10,HELLO WIFI",-28,1.584893192461114e-06,0.0013380205689493894
276.2330138683319,29,"PAQUET,28,TAILLE,1,A",-30,1e-06,0.0013380205689493894
286.2866907119751,30,"PAQUET,29,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
296.1097960472107,31,"PAQUET,30,TAILLE,1,A",-30,1e-06,0.0013380205689493894
306.13919138908386,32,"PAQUET,31,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
316.1586391925812,33,"PAQUET,32,TAILLE,1,A",-29,1.2589254117941661e-06,0.0013380205689493894
326.42967414855957,34,"PAQUET,33,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
336.0422167778015,35,"PAQUET,34,TAILLE,1,A",-29,1.2589254117941661e-06,0.0013380205689493894
346.0456974506378,36,"PAQUET,35,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
356.3331196308136,37,"PAQUET,36,TAILLE,1,A",-30,1e-06,0.0013380205689493894
366.131142616272,38,"PAQUET,37,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
376.17337107658386,39,"PAQUET,38,TAILLE,1,A",-30,1e-06,0.0013380205689493894
386.21689653396606,40,"PAQUET,39,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
396.0364079475403,41,"PAQUET,40,TAILLE,1,A",-31,7.943282347242822e-07,0.0013380205689493894
406.05602741241455,42,"PAQUET,41,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
416.12762784957886,43,"PAQUET,42,TAILLE,1,A",-29,1.2589254117941661e-06,0.0013380205689493894
426.1223554611206,44,"PAQUET,43,TAILLE,10,HELLO WIFI",-28,1.584893192461114e-06,0.0013380205689493894
436.2208569049835,45,"PAQUET,44,TAILLE,1,A",-30,1e-06,0.0013380205689493894
446.44245076179504,46,"PAQUET,45,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
456.00491547584534,47,"PAQUET,46,TAILLE,1,A",-29,1.2589254117941661e-06,0.0013380205689493894
466.27419257164,48,"PAQUET,47,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
476.13421750068665,49,"PAQUET,48,TAILLE,1,A",-30,1e-06,0.0013380205689493894
486.1580295562744,50,"PAQUET,49,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
496.2020888328552,51,"PAQUET,50,TAILLE,1,A",-28,1.584893192461114e-06,0.0013380205689493894
506.19398617744446,52,"PAQUET,51,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
516.034101486206,53,"PAQUET,52,TAILLE,1,A",-28,1.584893192461114e-06,0.0013380205689493894
526.0787699222565,54,"PAQUET,53,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
536.1110148429871,55,"PAQUET,54,TAILLE,1,A",-29,1.2589254117941661e-06,0.0013380205689493894
546.1717641353607,56,"PAQUET,55,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
556.1705644130707,57,"PAQUET,56,TAILLE,1,A",-29,1.2589254117941661e-06,0.0013380205689493894
566.2053234577179,58,"PAQUET,57,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
576.0466678142548,59,"PAQUET,58,TAILLE,1,A",-30,1e-06,0.0013380205689493894
586.0652713775635,60,"PAQUET,59,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
596.130560874939,61,"PAQUET,60,TAILLE,1,A",-30,1e-06,0.0013380205689493894
606.1662287712097,62,"PAQUET,61,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
616.1697399616241,63,"PAQUET,62,TAILLE,1,A",-30,1e-06,0.0013380205689493894
626.4469439983368,64,"PAQUET,63,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
636.0619537830353,65,"PAQUET,64,TAILLE,1,A",-30,1e-06,0.0013380205689493894
646.0722370147705,66,"PAQUET,65,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
656.3369274139404,67,"PAQUET,66,TAILLE,1,A",-30,1e-06,0.0013380205689493894
666.161346912384,68,"PAQUET,67,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
676.1768817901611,69,"PAQUET,68,TAILLE,1,A",-30,1e-06,0.0013380205689493894
686.4155027866364,70,"PAQUET,69,TAILLE,10,HELLO WIFI",-31,7.943282347242822e-07,0.0013380205689493894
696.0536599159241,71,"PAQUET,70,TAILLE,1,A",-29,1.2589254117941661e-06,0.0013380205689493894
706.0973045825958,72,"PAQUET,71,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
716.140702009201,73,"PAQUET,72,TAILLE,1,A",-30,1e-06,0.0013380205689493894
726.1655204296112,74,"PAQUET,73,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
736.2086179256439,75,"PAQUET,74,TAILLE,1,A",-30,1e-06,0.0013380205689493894
746.0563590526581,76,"PAQUET,75,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
756.1021144390106,77,"PAQUET,76,TAILLE,1,A",-30,1e-06,0.0013380205689493894
766.0988698005676,78,"PAQUET,77,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
776.1737051010132,79,"PAQUET,78,TAILLE,1,A",-31,7.943282347242822e-07,0.0013380205689493894
786.2132470607758,80,"PAQUET,79,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
796.4347331523895,81,"PAQUET,80,TAILLE,1,A",-29,1.2589254117941661e-06,0.0013380205689493894
806.3076107501984,82,"PAQUET,81,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
816.284285068512,83,"PAQUET,82,TAILLE,1,A",-29,1.2589254117941661e-06,0.0013380205689493894
826.1140732765198,84,"PAQUET,83,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
836.1906304359436,85,"PAQUET,84,TAILLE,1,A",-29,1.2589254117941661e-06,0.0013380205689493894
846.2092823982239,86,"PAQUET,85,TAILLE,10,HELLO WIFI",-28,1.584893192461114e-06,0.0013380205689493894
856.2207467556,87,"PAQUET,86,TAILLE,1,A",-30,1e-06,0.0013380205689493894
866.0581133365631,88,"PAQUET,87,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
876.1284184455872,89,"PAQUET,88,TAILLE,1,A",-30,1e-06,0.0013380205689493894
886.1335182189941,90,"PAQUET,89,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
896.2010071277618,91,"PAQUET,90,TAILLE,1,A",-31,7.943282347242822e-07,0.0013380205689493894
906.2183299064636,92,"PAQUET,91,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
916.2827274799347,93,"PAQUET,92,TAILLE,1,A",-30,1e-06,0.0013380205689493894
926.1049630641937,94,"PAQUET,93,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
936.3205778598785,95,"PAQUET,94,TAILLE,1,A",-29,1.2589254117941661e-06,0.0013380205689493894
946.1479358673096,96,"PAQUET,95,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
956.2151308059692,97,"PAQUET,96,TAILLE,1,A",-29,1.2589254117941661e-06,0.0013380205689493894
966.2147850990295,98,"PAQUET,97,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
976.0508177280426,99,"PAQUET,98,TAILLE,1,A",-29,1.2589254117941661e-06,0.0013380205689493894
986.0961129665375,100,"PAQUET,99,TAILLE,10,HELLO WIFI",-30,1e-06,0.0013380205689493894
996.1531991958618,101,"PAQUET,100,TAILLE,1,A",-30,1e-06,0.0013380205689493894
1006.1892404556274,102,"PAQUET,101,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
1016.0222978591919,103,"PAQUET,102,TAILLE,1,A",-41,7.943282347242822e-08,0.0013380205689493894
1026.0455911159515,104,"PAQUET,103,TAILLE,10,HELLO WIFI",-37,1.9952623149688787e-07,0.0013380205689493894
1036.075965166092,105,"PAQUET,104,TAILLE,1,A",-31,7.943282347242822e-07,0.0013380205689493894
1046.0270569324493,106,"PAQUET,105,TAILLE,10,HELLO WIFI",-37,1.9952623149688787e-07,0.0013380205689493894
1056.135055065155,107,"PAQUET,106,TAILLE,1,A",-30,1e-06,0.0013380205689493894
1066.0456171035767,108,"PAQUET,107,TAILLE,10,HELLO WIFI",-31,7.943282347242822e-07,0.0013380205689493894
1076.0518999099731,109,"PAQUET,108,TAILLE,1,A",-35,3.162277660168379e-07,0.0013380205689493894
1086.027256011963,110,"PAQUET,109,TAILLE,10,HELLO WIFI",-28,1.584893192461114e-06,0.0013380205689493894
1096.1047577857971,111,"PAQUET,110,TAILLE,1,A",-28,1.584893192461114e-06,0.0013380205689493894
1106.1387758255005,112,"PAQUET,111,TAILLE,10,HELLO WIFI",-29,1.2589254117941661e-06,0.0013380205689493894
